question,label
광명 구경 할만 한 시장 알려줘,travel
무주 갈만 한 국제 공원 알려줄래,travel
양산 갈만 한 국제 공원 알려주세요,travel
단양 가기 좋은 수산시장 알고싶어,travel
수원 꼭 가봐야 하는 타워 추천해 주라,travel
시흥 구경 할만 한 유원지 알려주라,travel
고흥 유명한 문화 거리 알려줄래,travel
홍성 들려 봐야 하는 테마 파크 어디 있니,travel
동해 꼭 들려야 하는 미술관 알려주세요,travel
창원 들려야 하는 테마 파크 알고싶어,travel
공주 놀 만 한 미술관 알려주라,travel
진안 가봐야 하는 문화 거리 알려줘,travel
화천 관광 해볼만 한 시장 알고싶어,travel
성주 가기 좋은 호텔 알려줘,travel
태안 꼭 가봐야 하는 해수욕장 알려주라,travel
부여 관광 할만 한 해수욕장 추천해 줘,travel
영천 들려 봐야 하는 숙박 추천해 줘,travel
구미 들려야 하는 재래시장 알려줄래,travel
거창 구경 하기 좋은 가로수길 추천해 줘,travel
보성 가까운 스키장 알려줘,travel
남양주 가기 좋은 전망대 알려주세요,travel
하남 꼭 가봐야 하는 경기장 추천해 줘,travel
금산 볼 만 한 야구장 알려주세요,travel
순천 가까운 영화관 추천해 주라,travel
김해 꼭 들려야 하는 공원 추천해 줘,travel
삼척 볼 만 한 모텔 어디 있냐,travel
거제 볼 만 한 공 원장 알려주세요,travel
양평 관광 해볼만 한 테마 파크 추천해 줘,travel
군포 유명한 문화재 어디 있냐,travel
갈만 한 선탠 여행지 알고싶어,travel
구경 하기 좋은 스포츠 여행지 알려줄래,travel
꼭 들려야 하는 테니스 휴양지 추천해 줘,travel
관광 해볼만 한 서핑 휴양지 알고싶어,travel
가기 좋은 일광욕 휴양지 알려줘,travel
놀기 좋은 캠핑 여행지 알려주세요,travel
가기 좋은 온천 휴양지 추천해 주세요,travel
할 수 있는 캠핑 여행지 알려주세요,travel
할 수 있는 하이킹 여행지 알고싶어,travel
갈만 한 승마 휴양지 추천해 주세요,travel
가까운 벚꽃 놀이 휴양지 추천해 주라,travel
갈만 한 사우나 휴양지 어디 있냐,travel
관광 할만 한 꽃놀이 여행지 추천해 줘,travel
가기 좋은 낚시 휴양지 어디 있냐,travel
할만 한 테니스 휴양지 어디 있냐,travel
가볼만 한 명상 휴양지 어디 있니,travel
관광 할만 한 드라이브 여행지 알려주라,travel
구경 할만 한 등반 휴양지 알려주라,travel
할만 한 물놀이 휴양지 알려줘,travel
구경 하기 좋은 조깅 휴양지 알려줘,travel
놀기 좋은 단풍 구경 휴양지 알려줄래,travel
구경 할만 한 운동 여행지 추천해 주라,travel
관광 할만 한 테니스 여행지 추천해 줘,travel
가봐야 하는 불꽃놀이 휴양지 알려줄래,travel
구경 할만 한 운동 여행지 어디 있니,travel
놀기 좋은 선탠 휴양지 알려주세요,travel
가기 좋은 불꽃놀이 여행지 알고싶어,travel
구경 할만 한 드라이브 여행지 알려주세요,travel
가볼만 한 요트 휴양지 알려주라,travel
가기 좋은 쇼핑 휴양지 알고싶어,travel
갈만 한 명상 휴양지 추천해 주라,travel
갈만 한 일광욕 휴양지 알고싶어,travel
가볼만 한 하이킹 휴양지 어디 있냐,travel
들려 봐야 하는 요트 휴양지 추천해 줘,travel
가까운 불꽃놀이 휴양지 추천해 줘,travel
들려 봐야 하는 불꽃놀이 여행지 어디 있니,travel
갈만 한 선탠 휴양지 알고싶어,travel
할만 한 스포츠 여행지 어디 있니,travel
들려 봐야 하는 휴식 휴양지 알려줄래,travel
해볼만 한 운동 여행지 추천해 주라,travel
가볼만 한 쇼핑 여행지 어디 있냐,travel
가볼만 한 불꽃놀이 여행지 알려주세요,travel
갈만 한 스케이트 여행지 알려줘,travel
가까운 일광욕 여행지 어디 있니,travel
해볼만 한 등반 여행지 알려줘,travel
관광 할만 한 스파 여행지 어디 있니,travel
해볼만 한 물놀이 여행지 어디 있냐,travel
꼭 들려야 하는 조깅 휴양지 알려주라,travel
해볼만 한 일광욕 휴양지 알려주세요,travel
들려 봐야 하는 골프 휴양지 어디 있냐,travel
관광 할만 한 하이킹 여행지 알려줄래,travel
관광 해볼만 한 서핑 휴양지 추천해 주세요,travel
들려 봐야 하는 골프 휴양지 추천해 주라,travel
구경 할만 한 스쿠버다이빙 여행지 어디 있냐,travel
가기 좋은 목욕 휴양지 알려주세요,travel
가봐야 하는 산책 여행지 알려줄래,travel
할만 한 단풍 구경 여행지 알려줘,travel
들려야 하는 승마 휴양지 알려줘,travel
관광 할만 한 하이킹 여행지 알려줘,travel
관광 할만 한 패러글라이딩 여행지 추천해 주세요,travel
가까운 사냥 휴양지 추천해 줘,travel
관광 할만 한 드라이브 휴양지 알고싶어,travel
가볼만 한 일광욕 휴양지 알려줄래,travel
관광 해볼만 한 명상 휴양지 추천해 줘,travel
가기 좋은 드라이브 여행지 알려줄래,travel
해볼만 한 사냥 여행지 추천해 주세요,travel
가까운 물놀이 휴양지 알려줘,travel
가볼만 한 낚시 여행지 추천해 주라,travel
들려야 하는 등반 여행지 알려주라,travel
가봐야 하는 요트 여행지 알려주라,travel
구경 할만 한 꽃놀이 휴양지 알려주라,travel
가기 좋은 스파 휴양지 알려주라,travel
갈만 한 물놀이 여행지 알려주세요,travel
들려야 하는 수영 휴양지 알려줄래,travel
할 수 있는 단풍 구경 여행지 알고싶어,travel
관광 해볼만 한 골프 휴양지 알고싶어,travel
구경 하기 좋은 패러글라이딩 여행지 추천해 주세요,travel
할만 한 등산 휴양지 추천해 주세요,travel
관광 할만 한 드라이브 여행지 추천해 줘,travel
놀기 좋은 스키 여행지 알려줘,travel
갈만 한 쇼핑 여행지 알고싶어,travel
구경 할만 한 목욕 여행지 알려줘,travel
구경 하기 좋은 스쿠버다이빙 여행지 알려줘,travel
관광 할만 한 휴식 여행지 어디 있니,travel
꼭 들려야 하는 래프트 휴양지 추천해 주라,travel
구경 할만 한 스파 휴양지 추천해 줘,travel
놀기 좋은 보드 여행지 어디 있니,travel
갈만 한 스파 휴양지 알려주라,travel
구경 할만 한 요트 여행지 알고싶어,travel
가까운 선탠 여행지 추천해 주라,travel
할만 한 래프트 여행지 어디 있냐,travel
구경 하기 좋은 테니스 여행지 추천해 줘,travel
꼭 들려야 하는 선탠 여행지 추천해 주세요,travel
그럼 구경 하기 좋은 서핑 여행지 어디 있냐,travel
들려 봐야 하는 선탠 여행지 알려줘,travel
들려 봐야 하는 산악 자전거 휴양지 알고싶어,travel
할만 한 스키 휴양지 알려줘,travel
구경 할만 한 물놀이 여행지 추천해 주세요,travel
가봐야 하는 테니스 휴양지 어디 있니,travel
가기 좋은 서핑 휴양지 알고싶어,travel
놀기 좋은 휴식 여행지 알려주라,travel
갈만 한 벚꽃 놀이 여행지 추천해 줘,travel
놀기 좋은 드라이브 여행지 추천해 주라,travel
아하 가기 좋은 산악 자전거 휴양지 추천해 주세요,travel
놀기 좋은 패러글라이딩 휴양지 어디 있니,travel
들려야 하는 캠핑 여행지 알려주라,travel
할만 한 불꽃놀이 휴양지 알려줘,travel
놀기 좋은 패러글라이딩 여행지 추천해 주세요,travel
할만 한 스쿠버다이빙 휴양지 알고싶어,travel
이제 가까운 경치 여행지 알려주라,travel
구경 하기 좋은 산책 여행지 추천해 줘,travel
아하 가볼만 한 온천 여행지 알고싶어,travel
할 수 있는 서핑 휴양지 어디 있니,travel
들려야 하는 골프 여행지 알려줄래,travel
관광 할만 한 승마 휴양지 추천해 줘,travel
가기 좋은 운동 여행지 알려줘,travel
할 수 있는 단풍 구경 휴양지 어디 있냐,travel
가까운 스파 여행지 알려주라,travel
할 수 있는 래프트 휴양지 알려줄래,travel
관광 해볼만 한 온천 여행지 알려줘,travel
구경 하기 좋은 스파 여행지 알려줄래,travel
가기 좋은 휴식 휴양지 추천해 주세요,travel
관광 할만 한 스파 여행지 추천해 주세요,travel
갈만 한 스케이트 휴양지 알려줘,travel
양천구 주변 강 알려주세요,travel
광진구 주변 경치 어디 있니,travel
용산구 주변 단풍 알려줘,travel
성북구 주변 폭포 알려줄래,travel
동작구 근처 바다 알려줄래,travel
동작구 주변 꽃 추천해 주라,travel
양천구 근처 계곡 추천해 주세요,travel
동작구 주변 경치 알려줘,travel
도봉구 주변 산책로 알려줄래,travel
성북구 주변 산 어디 있냐,travel
성동구 근처 계곡 알고싶어,travel
강북구 주변 계곡 어디 있냐,travel
강북구 근처 계곡 알려줄래,travel
구로구 주변 경치 어디 있냐,travel
서초구 근처 계곡 추천해 주라,travel
관악구 주변 해변 알려주라,travel
서대문구 근처 꽃 추천해 주라,travel
영등포구 근처 산 알려줄래,travel
강동구 주변 강 추천해 주라,travel
노원구 근처 꽃 알려주세요,travel
중구 주변 바닷가 어디 있냐,travel
영등포구 근처 강 알려주세요,travel
관악구 근처 갈대 추천해 줘,travel
관악구 근처 경치 추천해 주라,travel
은평구 주변 꽃 알려줄래,travel
동대문구 근처 벚꽃 알고싶어,travel
광진구 주변 해변 알려주라,travel
동작구 근처 단풍 추천해 줘,travel
중구 근처 해변 알려주라,travel
영등포구 근처 폭포 알려줘,travel
서대문 근처 갯벌 추천해 주라,travel
강동 근처 갈대 알고싶어,travel
도봉 근처 계곡 추천해 주라,travel
영등포 주변 꽃 알려줘,travel
강북 주변 벚꽃 알려주세요,travel
서대문 근처 갈대 추천해 주세요,travel
성북 근처 산책로 추천해 주세요,travel
종로 근처 갈대 알고싶어,travel
종로 근처 벚꽃 알려주세요,travel
금천 주변 바다 알려주라,travel
중구 주변 바닷가 알려주라,travel
서초 주변 바닷가 추천해 줘,travel
종로 근처 바닷가 추천해 주세요,travel
종로 주변 바다 어디 있냐,travel
도봉 근처 강 알려주세요,travel
강서 근처 바다 알려줘,travel
강남 주변 단풍 어디 있냐,travel
동대문 주변 계곡 어디 있니,travel
은평 주변 갈대 알려줄래,travel
서초 근처 갈대 추천해 줘,travel
관악 주변 단풍 알려줘,travel
은평 주변 벚꽃 추천해 주세요,travel
강남 주변 산책로 추천해 줘,travel
서초 주변 벚꽃 어디 있니,travel
송파 주변 경치 추천해 주라,travel
중구 근처 갈대 알려주세요,travel
노원 근처 산책로 알려주라,travel
강동 주변 계곡 어디 있니,travel
강서 주변 산 추천해 줘,travel
송파 주변 해변 추천해 주세요,travel
은평 주변 갯벌 어디 있냐,travel
동작 근처 갈대 어디 있냐,travel
강동 주변 해변 추천해 줘,travel
종로 근처 해변 알려줘,travel
은평 근처 바다 추천해 줘,travel
송파 근처 산 알려줘,travel
용산 근처 갯벌 알려줘,travel
강동 근처 폭포 추천해 줘,travel
도봉 근처 바닷가 어디 있니,travel
송파 근처 갯벌 알려줘,travel
중구 근처 계곡 알려줘,travel
강서 근처 벚꽃 어디 있냐,travel
동작 근처 바닷가 알려주세요,travel
서대문 근처 폭포 추천해 주세요,travel
송파 근처 바다 알려주라,travel
성동 근처 바닷가 추천해 주라,travel
강서 주변 경치 추천해 주라,travel
도봉 근처 경치 추천해 주라,travel
금천 근처 바닷가 어디 있냐,travel
양천 근처 갈대 추천해 주라,travel
금천 주변 산 어디 있니,travel
송파 근처 해변 어디 있냐,travel
종로 근처 벚꽃 추천해 주세요,travel
송파 주변 갯벌 추천해 줘,travel
강남 주변 산 추천해 주세요,travel
은평 주변 경치 알려주세요,travel
동작 근처 강 추천해 주세요,travel
파주 유명한 관광지 추천해 줘,travel
평창 가봐야 하는 명소 알려줘,travel
삼척 놀기 좋은 명소 알려주라,travel
광양 볼 만 한 명소 알려줄래,travel
양주 관광 할만 한 관광지 추천해 주세요,travel
양주 구경 하기 좋은 관광지 어디 있냐,travel
용산 꼭 들려야 하는 관광지 알려줄래,travel
보령 관광 해볼만 한 명소 알려주세요,travel
영광 볼 만 한 명소 알려줘,travel
진안 유명한 명소 알려줄래,travel
포항 가기 좋은 관광지 알려줘,travel
공주 놀 만 한 관광지 알려주라,travel
구례 가볼만 한 명소 알려주라,travel
보은 가기 좋은 명소 알려주라,travel
정선 구경 하기 좋은 명소 어디 있냐,travel
양산 관광 해볼만 한 관광지 알려줄래,travel
완도 갈만 한 관광지 알고싶어,travel
예산 들려야 하는 관광지 알려주세요,travel
광양 유명한 관광지 알려주라,travel
남원 들려 봐야 하는 명소 추천해 주세요,travel
성주 꼭 가봐야 하는 관광지 추천해 줘,travel
의왕 구경 할만 한 명소 추천해 주세요,travel
영주 구경 하기 좋은 관광지 추천해 주라,travel
속초 관광 할만 한 명소 알고싶어,travel
부천 놀 만 한 관광지 어디 있냐,travel
태백 관광 해볼만 한 관광지 알고싶어,travel
계룡 놀기 좋은 명소 추천해 주라,travel
김천 꼭 가봐야 하는 명소 알려주세요,travel
대구 꼭 가봐야 하는 명소 추천해 주라,travel
장성 놀기 좋은 명소 알려줘,travel
동두천 들려야 하는 명소 알고싶어,travel
원주 관광 해볼만 한 관광지 알려주라,travel
증평 가볼만 한 명소 알려줄래,travel
